ID_MEDICO;especialidade
3897;CARDIOLOGIA
3898;CLINICA MEDICA
3899;ORTOPEDIA E TRAUMATOLOGIA
3900;GINECOLOGIA E OBSTETRICIA
3901;ENDOCRINOLOGIA E METABOLOGIA
3902;PEDIATRIA
3903;PEDIATRIA
3904;PSIQUIATRIA
3905;CIRURGIA GERAL
3906;CLINICA MEDICA
3907;CARDIOLOGIA
3908;CARDIOLOGIA
3909;CARDIOLOGIA
3910;CLINICA MEDICA
3911;PEDIATRIA
3912;CARDIOLOGIA
3913;CARDIOLOGIA
3914;PEDIATRIA
3915;PSIQUIATRIA
3916;PEDIATRIA
3917;PEDIATRIA
3918;PEDIATRIA
3919;PEDIATRIA
3920;GINECOLOGIA E OBSTETRICIA
3921;GERIATRIA
3922;CLINICA MEDICA
3923;CLINICA MEDICA
3924;CARDIOLOGIA
3925;CARDIOLOGIA
3926;DERMATOLOGIA
3927;PEDIATRIA
3928;DERMATOLOGIA
3929;OFTALMOLOGIA
3930;CLINICA MEDICA
3931;GASTROENTEROLOGIA
3932;PEDIATRIA
3933;GINECOLOGIA E OBSTETRICIA
3934;CLINICA MEDICA
3935;OFTALMOLOGIA
3936;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
3937;CIRURGIA GERAL
3938;OFTALMOLOGIA
3939;ENDOCRINOLOGIA E METABOLOGIA
3940;CARDIOLOGIA
3941;GINECOLOGIA E OBSTETRICIA
3942;CARDIOLOGIA
3943;CARDIOLOGIA
3944;OFTALMOLOGIA
3945;OTORRINOLARINGOLOGIA
3946;MEDICINA PREVENTIVA E SOCIAL
3947;ENDOCRINOLOGIA E METABOLOGIA
3948;PEDIATRIA
3949;CARDIOLOGIA
3950;PSIQUIATRIA
3951;UROLOGIA
3952;COLOPROCTOLOGIA
3953;PEDIATRIA
3954;CIRURGIA GERAL
3955;CIRURGIA GERAL
3956;ORTOPEDIA E TRAUMATOLOGIA
3957;PSIQUIATRIA
3958;CARDIOLOGIA
3959;CLÍNICA MÉDICA | CARDIOLOGIA
3960;PNEUMOLOGIA
3961;GINECOLOGIA E OBSTETRICIA
3962;CARDIOLOGIA
3963;ENDOCRINOLOGIA E METABOLOGIA
3964;CARDIOLOGIA
3965;CARDIOLOGIA
3966;MASTOLOGIA
3967;CLINICA MEDICA
3968;CLINICA MEDICA
3969;PEDIATRIA
3970;ANESTESIOLOGIA
3971;CIRURGIA CARDIOVASCULAR
3972;REUMATOLOGIA
3973;CARDIOLOGIA
3974;CLINICA MEDICA
3975;CARDIOLOGIA
3976;CARDIOLOGIA
3977;CLINICA MEDICA
3978;ENDOCRINOLOGIA E METABOLOGIA
3979;PEDIATRIA
3980;CLINICA MEDICA
3981;CARDIOLOGIA
3982;PNEUMOLOGIA
3983;CLINICA MEDICA
3984;PSIQUIATRIA
3985;ENDOCRINOLOGIA E METABOLOGIA
3986;NEUROLOGIA
3987;ALERGIA E IMUNOLOGIA
3988;CARDIOLOGIA
3989;HEMATOLOGIA E HEMOTERAPIA
3990;OTORRINOLARINGOLOGIA
3991;CIRURGIA GERAL
3992;UROLOGIA
3993;CLINICA MEDICA
3994;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
3995;ENDOCRINOLOGIA E METABOLOGIA
3996;REUMATOLOGIA
3997;GINECOLOGIA E OBSTETRICIA
3998;CARDIOLOGIA
3999;PEDIATRIA
4000;CARDIOLOGIA
4001;ORTOPEDIA E TRAUMATOLOGIA
4002;GERIATRIA
4003;OFTALMOLOGIA
4004;PEDIATRIA
4005;INFECTOLOGIA
4006;CANCEROLOGIA
4007;ANGIOLOGIA
4008;CARDIOLOGIA
4009;PSIQUIATRIA
4010;CARDIOLOGIA
4011;GINECOLOGIA E OBSTETRICIA
4012;ENDOCRINOLOGIA E METABOLOGIA
4013;OTORRINOLARINGOLOGIA
4014;PSIQUIATRIA
4015;PSIQUIATRIA
4016;PEDIATRIA
4017;GERIATRIA
4018;CARDIOLOGIA
4019;PSIQUIATRIA
4020;CARDIOLOGIA
4021;DERMATOLOGIA
4022;HEMATOLOGIA E HEMOTERAPIA
4023;GINECOLOGIA E OBSTETRICIA
4024;OFTALMOLOGIA
4025;NEUROLOGIA
4026;PSIQUIATRIA
4027;CLINICA MEDICA
4028;HEMATOLOGIA E HEMOTERAPIA
4029;MEDICINA INTENSIVA
4030;PSIQUIATRIA
4031;ENDOCRINOLOGIA E METABOLOGIA
4032;ENDOCRINOLOGIA E METABOLOGIA
4033;CARDIOLOGIA
4034;ENDOCRINOLOGIA E METABOLOGIA
4035;CARDIOLOGIA
4036;OFTALMOLOGIA
4037;PEDIATRIA
4038;OFTALMOLOGIA
4039;GINECOLOGIA E OBSTETRICIA
4040;CLINICA MEDICA
4041;CARDIOLOGIA
4042;ORTOPEDIA E TRAUMATOLOGIA
4043;PSIQUIATRIA
4044;ENDOCRINOLOGIA E METABOLOGIA
4045;GINECOLOGIA E OBSTETRICIA
4046;GASTROENTEROLOGIA
4047;CARDIOLOGIA
4048;OFTALMOLOGIA
4049;OTORRINOLARINGOLOGIA
4050;CLINICA MEDICA
4051;OFTALMOLOGIA
4052;PSIQUIATRIA
4053;ENDOCRINOLOGIA E METABOLOGIA
4054;UROLOGIA
4055;OTORRINOLARINGOLOGIA
4056;GERIATRIA
4057;CARDIOLOGIA
4058;CARDIOLOGIA
4059;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
4060;GINECOLOGIA E OBSTETRICIA
4061;CLINICA MEDICA
4062;PSIQUIATRIA
4063;NEUROLOGIA
4064;CLINICA MEDICA
4065;GINECOLOGIA E OBSTETRICIA
4066;INFECTOLOGIA
4067;GERIATRIA
4068;ORTOPEDIA E TRAUMATOLOGIA
4069;CARDIOLOGIA
4070;NEFROLOGIA
4071;CIRURGIA PLASTICA
4072;DERMATOLOGIA
4073;ORTOPEDIA E TRAUMATOLOGIA
4074;ANESTESIOLOGIA
4075;CARDIOLOGIA
4076;CLINICA MEDICA
4077;NEUROLOGIA
4078;CIRURGIA GERAL
4079;PEDIATRIA
4080;CARDIOLOGIA
4081;CARDIOLOGIA
4082;GINECOLOGIA E OBSTETRICIA
4083;INFECTOLOGIA
4084;COLOPROCTOLOGIA
4085;NEUROLOGIA
4086;OTORRINOLARINGOLOGIA
4087;CARDIOLOGIA
4088;PEDIATRIA
4089;NEFROLOGIA
4090;CARDIOLOGIA
4091;PSIQUIATRIA
4092;CARDIOLOGIA
4093;ENDOCRINOLOGIA E METABOLOGIA
4094;CLINICA MEDICA
4095;PNEUMOLOGIA
4096;GINECOLOGIA E OBSTETRICIA
4097;CIRURGIA GERAL
4098;GINECOLOGIA E OBSTETRICIA
4099;CARDIOLOGIA
4100;ENDOCRINOLOGIA E METABOLOGIA
4101;NEUROLOGIA
4102;CARDIOLOGIA
4103;DERMATOLOGIA
4104;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
4105;CLINICA MEDICA
4106;PNEUMOLOGIA
4107;CLINICA MEDICA
4108;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
4109;OFTALMOLOGIA
4110;ANESTESIOLOGIA
4111;ORTOPEDIA E TRAUMATOLOGIA
4112;CARDIOLOGIA
4113;CLINICA MEDICA
4114;ORTOPEDIA E TRAUMATOLOGIA
4115;PSIQUIATRIA
4116;PSIQUIATRIA
4117;CLINICA MEDICA
4118;MEDICINA NUCLEAR
4119;PSIQUIATRIA
4120;NEFROLOGIA
4121;NEFROLOGIA
4122;PNEUMOLOGIA
4123;ENDOCRINOLOGIA E METABOLOGIA
4124;ENDOCRINOLOGIA E METABOLOGIA
4125;GINECOLOGIA E OBSTETRICIA
4126;CANCEROLOGIA
4127;OFTALMOLOGIA
4128;CARDIOLOGIA
4129;ENDOCRINOLOGIA E METABOLOGIA
4130;CARDIOLOGIA
4131;CARDIOLOGIA
4132;OFTALMOLOGIA
4133;CARDIOLOGIA
4134;GINECOLOGIA E OBSTETRICIA
4135;DERMATOLOGIA
4136;CARDIOLOGIA
4137;ANGIOLOGIA
4138;ORTOPEDIA E TRAUMATOLOGIA
4139;CARDIOLOGIA
4140;ENDOCRINOLOGIA E METABOLOGIA
4141;NEUROLOGIA
4142;ENDOCRINOLOGIA E METABOLOGIA
4143;GINECOLOGIA E OBSTETRICIA
4144;ORTOPEDIA E TRAUMATOLOGIA
4145;ANESTESIOLOGIA
4146;CARDIOLOGIA
4147;GINECOLOGIA E OBSTETRICIA
4148;CARDIOLOGIA
4149;INFECTOLOGIA
4150;ORTOPEDIA E TRAUMATOLOGIA
4151;HEMATOLOGIA E HEMOTERAPIA
4152;DERMATOLOGIA
4153;CARDIOLOGIA
4154;ANESTESIOLOGIA
4155;CARDIOLOGIA
4156;GINECOLOGIA E OBSTETRICIA
4157;CLINICA MEDICA
4158;ORTOPEDIA E TRAUMATOLOGIA
4159;PEDIATRIA
4160;REUMATOLOGIA
4161;INFECTOLOGIA
4162;ENDOCRINOLOGIA E METABOLOGIA
4163;ENDOCRINOLOGIA E METABOLOGIA
4164;GASTROENTEROLOGIA
4165;CARDIOLOGIA
4166;OFTALMOLOGIA
4167;CARDIOLOGIA
4168;CARDIOLOGIA
4169;ORTOPEDIA E TRAUMATOLOGIA
4170;CARDIOLOGIA
4171;ENDOCRINOLOGIA E METABOLOGIA
4172;PSIQUIATRIA
4173;ENDOCRINOLOGIA E METABOLOGIA
4174;ENDOCRINOLOGIA E METABOLOGIA
4175;CARDIOLOGIA
4176;NEUROLOGIA
4177;GINECOLOGIA E OBSTETRICIA
4178;CARDIOLOGIA
4179;CARDIOLOGIA
4180;REUMATOLOGIA
4181;ORTOPEDIA E TRAUMATOLOGIA
4182;GERIATRIA
4183;ENDOCRINOLOGIA E METABOLOGIA
4184;CARDIOLOGIA
4185;ENDOCRINOLOGIA E METABOLOGIA
4186;ENDOCRINOLOGIA E METABOLOGIA
4187;ANGIOLOGIA
4188;ENDOCRINOLOGIA E METABOLOGIA
4189;GENERALISTA
4190;NEUROLOGIA
4191;OFTALMOLOGIA
4192;CARDIOLOGIA | MEDICINA INTERNA OU CLÍNICA MÉDICA
4193;OFTALMOLOGIA
4194;CARDIOLOGIA
4195;OTORRINOLARINGOLOGIA
4196;ANESTESIOLOGIA
4197;CLINICA MEDICA
4198;PEDIATRIA
4199;ENDOCRINOLOGIA E METABOLOGIA
4200;ORTOPEDIA E TRAUMATOLOGIA
4201;CARDIOLOGIA
4202;DERMATOLOGIA
4203;NEFROLOGIA
4204;GASTROENTEROLOGIA
4205;ENDOCRINOLOGIA E METABOLOGIA
4206;CARDIOLOGIA
4207;CARDIOLOGIA
4208;PEDIATRIA
4209;CLINICA MEDICA
4210;CARDIOLOGIA
4211;CARDIOLOGIA
4212;GERIATRIA
4213;CARDIOLOGIA
4214;CARDIOLOGIA
4215;GERIATRIA
4216;PEDIATRIA
4217;OFTALMOLOGIA
4218;CARDIOLOGIA
4219;OTORRINOLARINGOLOGIA
4220;NEUROCIRURGIA
4221;CARDIOLOGIA
4222;PSIQUIATRIA
4223;INFECTOLOGIA
4224;REUMATOLOGIA
4225;PEDIATRIA
4226;CARDIOLOGIA
4227;CARDIOLOGIA
4228;MASTOLOGIA
4229;CARDIOLOGIA
4230;PSIQUIATRIA
4231;CLINICA MEDICA
4232;ENDOCRINOLOGIA E METABOLOGIA
4233;ORTOPEDIA E TRAUMATOLOGIA
4234;DERMATOLOGIA
4235;GINECOLOGIA E OBSTETRICIA
4236;CLINICA MEDICA
4237;CARDIOLOGIA
4238;PSIQUIATRIA
4239;GINECOLOGIA E OBSTETRICIA
4240;CARDIOLOGIA
4241;NEUROCIRURGIA
4242;ALERGIA E IMUNOLOGIA
4243;CLINICA MEDICA
4244;CIRURGIA GERAL
4245;CIRURGIA PLASTICA
4246;ANESTESIOLOGIA
4247;GERIATRIA
4248;ENDOCRINOLOGIA E METABOLOGIA
4249;PSIQUIATRIA
4250;DERMATOLOGIA
4251;PSIQUIATRIA
4252;ORTOPEDIA E TRAUMATOLOGIA
4253;CIRURGIA PLASTICA
4254;DERMATOLOGIA
4255;ENDOCRINOLOGIA E METABOLOGIA
4256;GINECOLOGIA E OBSTETRICIA
4257;CARDIOLOGIA
4258;CARDIOLOGIA
4259;CARDIOLOGIA
4260;ORTOPEDIA E TRAUMATOLOGIA
4261;CLINICA MEDICA
4262;PEDIATRIA
4263;CARDIOLOGIA
4264;OFTALMOLOGIA
4265;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
4266;ORTOPEDIA E TRAUMATOLOGIA
4267;ENDOCRINOLOGIA E METABOLOGIA
4268;ORTOPEDIA E TRAUMATOLOGIA
4269;OFTALMOLOGIA
4270;GINECOLOGIA E OBSTETRICIA
4271;GINECOLOGIA E OBSTETRICIA
4272;CIRURGIA PLASTICA
4273;CARDIOLOGIA
4274;DERMATOLOGIA
4275;CARDIOLOGIA
4276;OFTALMOLOGIA
4277;ENDOCRINOLOGIA E METABOLOGIA
4278;ANGIOLOGIA
4279;NEUROLOGIA
4280;GASTROENTEROLOGIA
4281;PEDIATRIA
4282;DERMATOLOGIA
4283;CLINICA MEDICA
4284;CARDIOLOGIA
4285;ANGIOLOGIA
4286;ENDOCRINOLOGIA E METABOLOGIA
4287;GERIATRIA
4288;NEFROLOGIA
4289;ENDOCRINOLOGIA E METABOLOGIA
4290;GERIATRIA
4291;CLINICA MEDICA
4292;CIRURGIA GERAL
4293;PSIQUIATRIA
4294;CARDIOLOGIA
4295;PSIQUIATRIA
4296;NEFROLOGIA
4297;ANESTESIOLOGIA
4298;PSIQUIATRIA
4299;NEUROLOGIA
4300;GERIATRIA
4301;PSIQUIATRIA
4302;ENDOCRINOLOGIA E METABOLOGIA
4303;ENDOCRINOLOGIA E METABOLOGIA
4304;CLINICA MEDICA
4305;CIRURGIA CARDIOVASCULAR
4306;OFTALMOLOGIA
4307;CLINICA MEDICA
4308;ENDOCRINOLOGIA E METABOLOGIA
4309;CLINICA MEDICA
4310;ENDOCRINOLOGIA E METABOLOGIA
4311;PEDIATRIA
4312;NEUROLOGIA
4313;DERMATOLOGIA
4314;ANESTESIOLOGIA
4315;ENDOCRINOLOGIA E METABOLOGIA
4316;RADIOTERAPIA
4317;PSIQUIATRIA
4318;CARDIOLOGIA
4319;CARDIOLOGIA
4320;ANESTESIOLOGIA
4321;DERMATOLOGIA
4322;NEUROLOGIA
4323;CARDIOLOGIA
4324;OFTALMOLOGIA
4325;ANESTESIOLOGIA
4326;NEUROLOGIA
4327;CARDIOLOGIA
4328;GINECOLOGIA E OBSTETRICIA
4329;CARDIOLOGIA
4330;OFTALMOLOGIA
4331;NEUROLOGIA
4332;GINECOLOGIA E OBSTETRICIA
4333;GERIATRIA
4334;OFTALMOLOGIA
4335;CIRURGIA GERAL
4336;DERMATOLOGIA
4337;ENDOCRINOLOGIA E METABOLOGIA
4338;ORTOPEDIA E TRAUMATOLOGIA
4339;COLOPROCTOLOGIA
4340;ENDOCRINOLOGIA E METABOLOGIA
4341;CARDIOLOGIA
4342;CIRURGIA PLASTICA
4343;PSIQUIATRIA
4344;UROLOGIA
4345;PSIQUIATRIA
4346;GERIATRIA
4347;ORTOPEDIA E TRAUMATOLOGIA
4348;DERMATOLOGIA
4349;GERIATRIA
4350;GINECOLOGIA E OBSTETRICIA
4351;PEDIATRIA
4352;CARDIOLOGIA
4353;CARDIOLOGIA
4354;CLINICA MEDICA
4355;ENDOCRINOLOGIA E METABOLOGIA
4356;CARDIOLOGIA
4357;PSIQUIATRIA
4358;PSIQUIATRIA
4359;UROLOGIA
4360;ENDOCRINOLOGIA E METABOLOGIA
4361;ANESTESIOLOGIA
4362;ORTOPEDIA E TRAUMATOLOGIA
4363;GINECOLOGIA E OBSTETRICIA
4364;CARDIOLOGIA
4365;ORTOPEDIA E TRAUMATOLOGIA
4366;CARDIOLOGIA
4367;ORTOPEDIA E TRAUMATOLOGIA
4368;CLINICA MEDICA
4369;CARDIOLOGIA
4370;ENDOCRINOLOGIA E METABOLOGIA
4371;ENDOCRINOLOGIA E METABOLOGIA
4372;PSIQUIATRIA
4373;PEDIATRIA
4374;CLINICA MEDICA
4375;CARDIOLOGIA
4376;CIRURGIA PLASTICA
4377;CLINICA MEDICA
4378;CLINICA MEDICA
4379;GERIATRIA
4380;PSIQUIATRIA
4381;CLINICA MEDICA
4382;CIRURGIA GERAL
4383;ENDOCRINOLOGIA E METABOLOGIA
4384;PSIQUIATRIA
4385;PEDIATRIA
4386;NEUROLOGIA
4387;CARDIOLOGIA
4388;OTORRINOLARINGOLOGIA
4389;NEUROLOGIA
4390;ORTOPEDIA E TRAUMATOLOGIA
4391;DERMATOLOGIA
4392;CLINICA MEDICA
4393;CLINICA MEDICA
4394;ENDOCRINOLOGIA E METABOLOGIA
4395;PSIQUIATRIA
4396;CLINICA MEDICA
4397;ENDOCRINOLOGIA E METABOLOGIA
4398;ENDOCRINOLOGIA E METABOLOGIA
4399;NEUROLOGIA
4400;CIRURGIA CARDIOVASCULAR
4401;NEUROLOGIA
4402;GERIATRIA
4403;GINECOLOGIA E OBSTETRICIA
4404;OUTRAS OCUPACOES MEDICAS
4405;PSIQUIATRIA
4406;CARDIOLOGIA
4407;CIRURGIA GERAL
4408;UROLOGIA
4409;CARDIOLOGIA
4410;PEDIATRIA
4411;CARDIOLOGIA
4412;ANESTESIOLOGIA
4413;ORTOPEDIA E TRAUMATOLOGIA
4414;ENDOSCOPIA
4415;CLINICA MEDICA
4416;CIRURGIA DO APARELHO DIGESTIVO
4417;CIRURGIA PLASTICA
4418;ENDOCRINOLOGIA E METABOLOGIA
4419;NEFROLOGIA
4420;REUMATOLOGIA
4421;ENDOCRINOLOGIA E METABOLOGIA
4422;CIRURGIA DO APARELHO DIGESTIVO
4423;NEUROLOGIA
4424;ANESTESIOLOGIA
4425;CARDIOLOGIA
4426;OTORRINOLARINGOLOGIA
4427;ENDOCRINOLOGIA E METABOLOGIA
4428;ENDOCRINOLOGIA E METABOLOGIA
4429;PSIQUIATRIA
4430;CIRURGIA GERAL
4431;CLINICA MEDICA
4432;CLINICA MEDICA
4433;PEDIATRIA
4434;ANESTESIOLOGIA
4435;GINECOLOGIA E OBSTETRICIA
4436;MEDICINA DO TRABALHO
4437;PSIQUIATRIA
4438;PSIQUIATRIA
4439;CLINICA MEDICA
4440;UROLOGIA
4441;REUMATOLOGIA
4442;CLINICA MEDICA
4443;PSIQUIATRIA
4444;GERIATRIA
4445;PSIQUIATRIA
4446;GINECOLOGIA E OBSTETRICIA
4447;GERIATRIA
4448;CARDIOLOGIA
4449;OFTALMOLOGIA
4450;ENDOCRINOLOGIA E METABOLOGIA
4451;DERMATOLOGIA
4452;CARDIOLOGIA
4453;NEUROLOGIA
4454;PEDIATRIA
4455;GERIATRIA
4456;CARDIOLOGIA
4457;ENDOCRINOLOGIA E METABOLOGIA
4458;GASTROENTEROLOGIA
4459;ANGIOLOGIA
4460;CARDIOLOGIA
4461;ENDOCRINOLOGIA E METABOLOGIA
4462;CARDIOLOGIA
4463;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
4464;CLINICA MEDICA
4465;PEDIATRIA
4466;CANCEROLOGIA
4467;HEMATOLOGIA E HEMOTERAPIA
4468;CARDIOLOGIA
4469;PEDIATRIA
4470;ENDOCRINOLOGIA E METABOLOGIA
4471;PEDIATRIA
4472;ORTOPEDIA E TRAUMATOLOGIA
4473;CLINICA MEDICA
4474;COLOPROCTOLOGIA
4475;CARDIOLOGIA
4476;CARDIOLOGIA
4477;CLINICA MEDICA
4478;ENDOCRINOLOGIA E METABOLOGIA
4479;GASTROENTEROLOGIA
4480;GINECOLOGIA E OBSTETRICIA
4481;CARDIOLOGIA
4482;ANESTESIOLOGIA
4483;DERMATOLOGIA
4484;CARDIOLOGIA
4485;ORTOPEDIA E TRAUMATOLOGIA
4486;CLINICA MEDICA
4487;DERMATOLOGIA
4488;PNEUMOLOGIA
4489;ANESTESIOLOGIA
4490;CLINICA MEDICA
4491;INFECTOLOGIA
4492;ENDOCRINOLOGIA E METABOLOGIA
4493;ENDOCRINOLOGIA E METABOLOGIA
4494;CLINICA MEDICA
4495;CLÍNICA MÉDICA | CARDIOLOGIA
4496;PEDIATRIA
4497;ORTOPEDIA E TRAUMATOLOGIA
4498;DERMATOLOGIA
4499;CIRURGIA GERAL
4500;DERMATOLOGIA
4501;HEMATOLOGIA E HEMOTERAPIA
4502;CARDIOLOGIA
4503;MEDICINA NUCLEAR
4504;MEDICINA DO TRABALHO
4505;CARDIOLOGIA
4506;ORTOPEDIA E TRAUMATOLOGIA
4507;CLINICA MEDICA
4508;NEUROLOGIA
4509;ANGIOLOGIA
4510;COLOPROCTOLOGIA
4511;CLINICA MEDICA
4512;CLINICA MEDICA
4513;DERMATOLOGIA
4514;DERMATOLOGIA
4515;CLINICA MEDICA
4516;REUMATOLOGIA
4517;CARDIOLOGIA
4518;CLINICA MEDICA
4519;PSIQUIATRIA
4520;GINECOLOGIA E OBSTETRICIA
4521;PSIQUIATRIA
4522;CANCEROLOGIA
4523;GASTROENTEROLOGIA
4524;CLINICA MEDICA
4525;ANESTESIOLOGIA
4526;CIRURGIA TORACICA
4527;CIRURGIA GERAL
4528;PSIQUIATRIA
4529;CARDIOLOGIA
4530;ALERGIA E IMUNOLOGIA
4531;CIRURGIA GERAL
4532;ENDOCRINOLOGIA E METABOLOGIA
4533;ENDOCRINOLOGIA E METABOLOGIA
4534;ENDOCRINOLOGIA E METABOLOGIA
4535;PSIQUIATRIA
4536;DERMATOLOGIA
4537;CLINICA MEDICA
4538;INFECTOLOGIA
4539;CLINICA MEDICA
4540;CARDIOLOGIA
4541;PSIQUIATRIA
4542;ORTOPEDIA E TRAUMATOLOGIA
4543;NEUROLOGIA
4544;PNEUMOLOGIA
4545;CIRURGIA GERAL
4546;CLINICA MEDICA
4547;REUMATOLOGIA
4548;PEDIATRIA
4549;CARDIOLOGIA
4550;CIRURGIA GERAL
4551;ENDOCRINOLOGIA E METABOLOGIA
4552;PSIQUIATRIA
4553;CIRURGIA GERAL
4554;PSIQUIATRIA
4555;PSIQUIATRIA
4556;UROLOGIA
4557;CARDIOLOGIA
4558;PNEUMOLOGIA
4559;DERMATOLOGIA
4560;NEUROLOGIA
4561;NEUROLOGIA
4562;CARDIOLOGIA
4563;NUTROLOGIA
4564;MEDICINA DE FAMILIA E COMUNIDADE
4565;CLINICA MEDICA
4566;CARDIOLOGIA
4567;ORTOPEDIA E TRAUMATOLOGIA
4568;PSIQUIATRIA
4569;ENDOCRINOLOGIA E METABOLOGIA
4570;CARDIOLOGIA
4571;OFTALMOLOGIA
4572;PSIQUIATRIA
4573;ORTOPEDIA E TRAUMATOLOGIA
4574;GINECOLOGIA E OBSTETRICIA
4575;REUMATOLOGIA
4576;PSIQUIATRIA
4577;ORTOPEDIA E TRAUMATOLOGIA
4578;CLINICA MEDICA
4579;PSIQUIATRIA
4580;CLINICA MEDICA
4581;GINECOLOGIA E OBSTETRICIA
4582;DERMATOLOGIA
4583;CLINICA MEDICA
4584;ORTOPEDIA E TRAUMATOLOGIA
4585;CIRURGIA GERAL
4586;CLINICA MEDICA
4587;GINECOLOGIA E OBSTETRICIA
4588;CLINICA MEDICA
4589;GINECOLOGIA E OBSTETRICIA
4590;NEFROLOGIA
4591;ORTOPEDIA E TRAUMATOLOGIA
4592;CARDIOLOGIA
4593;ENDOCRINOLOGIA E METABOLOGIA
4594;CLINICA MEDICA
4595;CLINICA MEDICA
4596;CLINICA MEDICA
4597;ENDOCRINOLOGIA E METABOLOGIA
4598;CARDIOLOGIA
4599;REUMATOLOGIA
4600;PEDIATRIA
4601;GINECOLOGIA E OBSTETRICIA
4602;CLINICA MEDICA
4603;CLINICA MEDICA
4604;PEDIATRIA
4605;GINECOLOGIA E OBSTETRICIA
4606;CLINICA MEDICA
4607;NUTROLOGIA
4608;DERMATOLOGIA
4609;ENDOCRINOLOGIA E METABOLOGIA
4610;CLINICA MEDICA
4611;PSIQUIATRIA
4612;OFTALMOLOGIA
4613;CLINICA MEDICA
4614;CLINICA MEDICA
4615;CLINICA MEDICA
4616;CLINICA MEDICA
4617;CIRURGIA GERAL
4618;CLINICA MEDICA
4619;OUTRAS OCUPACOES MEDICAS
4620;OUTRAS OCUPACOES MEDICAS
4621;OUTRAS OCUPACOES MEDICAS
4622;OUTRAS OCUPACOES MEDICAS
4623;PSIQUIATRIA
4624;CLINICA MEDICA
4625;DERMATOLOGIA
4626;ANGIOLOGIA
4627;ENDOCRINOLOGIA E METABOLOGIA
4628;OTORRINOLARINGOLOGIA
4629;GINECOLOGIA E OBSTETRICIA
4630;CIRURGIA GERAL
4631;OTORRINOLARINGOLOGIA
4632;ORTOPEDIA E TRAUMATOLOGIA
4633;NEUROLOGIA
4634;CLINICA MEDICA
4635;CLINICA MEDICA
4636;ENDOCRINOLOGIA E METABOLOGIA
4637;PSIQUIATRIA
4638;PSIQUIATRIA
4639;DERMATOLOGIA
4640;CLINICA MEDICA
4641;OTORRINOLARINGOLOGIA
4642;CLINICA MEDICA
4643;CLINICA MEDICA
4644;DERMATOLOGIA
4645;ORTOPEDIA E TRAUMATOLOGIA
4646;CLINICA MEDICA
4647;GERIATRIA
4648;CLINICA MEDICA
4649;DERMATOLOGIA
4650;OTORRINOLARINGOLOGIA
4651;CLINICA MEDICA
4652;OFTALMOLOGIA
4653;CIRURGIA GERAL
4654;CIRURGIA GERAL
4655;CIRURGIA GERAL
4656;CLINICA MEDICA
4657;CARDIOLOGIA
4658;CLINICA MEDICA
4659;ORTOPEDIA E TRAUMATOLOGIA
4660;NEUROLOGIA
4661;ALERGIA E IMUNOLOGIA
4662;ORTOPEDIA E TRAUMATOLOGIA
4663;CIRURGIA PLASTICA
4664;ORTOPEDIA E TRAUMATOLOGIA
4665;CARDIOLOGIA
4666;CARDIOLOGIA
4667;PSIQUIATRIA
4668;PEDIATRIA
4669;PSIQUIATRIA
4670;CARDIOLOGIA
4671;CARDIOLOGIA
4672;NEUROLOGIA
4673;CLINICA MEDICA
4674;CARDIOLOGIA (Ergometria) 
4675;CLINICA MEDICA
4676;CARDIOLOGIA
4677;CARDIOLOGIA
4678;CARDIOLOGIA
4679;CARDIOLOGIA
4680;ENDOCRINOLOGIA E METABOLOGIA
4681;CARDIOLOGIA
4682;ENDOCRINOLOGIA E METABOLOGIA
4683;ENDOCRINOLOGIA E METABOLOGIA
4684;ENDOCRINOLOGIA E METABOLOGIA
4685;ENDOCRINOLOGIA E METABOLOGIA
4686;CLINICA MEDICA
4687;ENDOCRINOLOGIA E METABOLOGIA
4688;CARDIOLOGIA
4689;CIRURGIA CARDIOVASCULAR
4690;ENDOCRINOLOGIA E METABOLOGIA
4691;ENDOCRINOLOGIA E METABOLOGIA
4692;ENDOCRINOLOGIA E METABOLOGIA
4693;NEUROLOGIA
4694;ENDOCRINOLOGIA E METABOLOGIA
4695;CARDIOLOGIA
4696;CLINICA MEDICA
4697;ENDOCRINOLOGIA E METABOLOGIA
4698;CARDIOLOGIA
4699;PEDIATRIA
4700;CLINICA MEDICA
4701;OUTRAS OCUPACOES MEDICAS
4702;ANESTESIOLOGIA
4703;NEUROLOGIA
4704;CLINICA MEDICA
4705;CLINICA MEDICA
4706;PNEUMOLOGIA
4707;OUTRAS OCUPACOES MEDICAS
4708;CLINICA MEDICA
4709;UROLOGIA
4710;CLINICA MEDICA
4711;CLINICA MEDICA
4712;CLINICA MEDICA
4713;CLINICA MEDICA
4714;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
4715;OUTRAS OCUPACOES MEDICAS
4716;PEDIATRIA
4717;GINECOLOGIA E OBSTETRICIA
4718;PEDIATRIA
4719;CLINICA MEDICA
4720;PEDIATRIA
4721;CLINICA MEDICA
4722;CIRURGIA GERAL
4723;PEDIATRIA
